#! FIELDS time psi11 phi10 alpha
#! SET min_psi11 -pi
#! SET max_psi11 pi
#! SET min_phi10 -pi
#! SET max_phi10 pi
 4332.000000 0.182875 2.546592 0.000176
 4333.000000 0.627432 -2.096242 0.000872
 4334.000000 0.459063 2.809629 0.000476
 4335.000000 0.427224 -2.838673 0.001089
 4336.000000 0.434081 -2.960380 0.001022
 4337.000000 0.176285 -2.636796 0.001094
 4338.000000 0.108478 -2.736377 0.000342
 4339.000000 -0.008113 -2.603970 0.000138
 4340.000000 0.144660 3.124229 0.000281
 4341.000000 -1.476176 -2.406988 0.002317
 4342.000000 1.433107 -2.731353 0.000345
 4343.000000 1.291478 -2.672071 0.000255
 4344.000000 0.188823 -2.378274 0.000313
 4345.000000 0.091893 -2.581165 0.000629
 4346.000000 0.598930 -2.894027 0.000613
 4347.000000 0.353101 -2.254505 0.002444
 4348.000000 0.254625 -2.430171 0.001926
 4349.000000 1.775530 3.055485 0.000934
 4350.000000 -0.404703 1.880864 0.000816
 4351.000000 -0.241729 2.771533 0.000253
 4352.000000 -0.291250 2.697751 0.000754
 4353.000000 -0.391708 2.531086 0.001214
 4354.000000 -0.301093 2.680844 0.000687
 4355.000000 0.331532 2.995297 0.000109
 4356.000000 0.339356 3.037216 0.000981
 4357.000000 0.421966 2.594679 0.000885
 4358.000000 -1.548015 2.808224 0.000785
 4359.000000 1.185037 -2.699059 0.000494
 4360.000000 0.076344 2.889325 0.000225
 4361.000000 -0.549850 -2.862572 0.000391
 4362.000000 0.264081 2.981644 0.000454
 4363.000000 0.544474 2.828987 0.000318
 4364.000000 0.260682 -2.505814 0.000810
 4365.000000 0.278634 -2.698392 0.000982
 4366.000000 0.207879 -2.201325 0.000659
 4367.000000 0.165897 -2.393892 0.000529
 4368.000000 1.837382 -2.794263 0.000211
 4369.000000 0.232098 2.891109 0.000314
 4370.000000 -1.038199 2.533756 0.000255
 4371.000000 0.173676 2.637202 0.000253
 4372.000000 0.149543 -1.903126 0.000509
 4373.000000 1.508310 -2.741793 0.000268
 4374.000000 -0.398843 -2.729275 0.000405
 4375.000000 1.237532 -2.336517 0.000676
 4376.000000 -0.342284 -2.730673 0.001009
 4377.000000 -1.119530 -1.879002 0.000322
 4378.000000 0.351831 2.979753 0.000522
 4379.000000 0.397626 -3.113941 0.000314
 4380.000000 1.436551 -2.758894 0.000191
 4381.000000 0.341507 -2.320979 0.000246
 4382.000000 -0.323126 2.837719 0.000463
 4383.000000 0.284347 2.532920 0.000317
 4384.000000 -0.006526 2.663139 0.000178
 4385.000000 0.399320 -2.781977 0.000299
 4386.000000 0.387117 -2.831870 0.000425
 4387.000000 -1.291219 -2.404462 0.000691
 4388.000000 -0.217392 -2.604791 0.000250
 4389.000000 0.467443 -2.855309 0.001319
 4390.000000 -0.007053 -2.667463 0.000258
 4391.000000 -1.818505 -2.680765 0.000156
 4392.000000 -1.650727 -2.838176 0.000237
 4393.000000 -0.387231 -2.832770 0.000263
 4394.000000 0.278516 -2.767447 0.001264
 4395.000000 0.323712 3.085856 0.000328
 4396.000000 0.358823 -2.659487 0.000165
 4397.000000 0.692125 3.039608 0.000307
 4398.000000 0.141324 -2.596323 0.000480
 4399.000000 0.387498 -2.377097 0.000517
 4400.000000 0.173739 2.886073 0.000572
 4401.000000 0.010856 3.093382 0.000188
 4402.000000 -1.173494 -3.078206 0.000173
 4403.000000 1.429233 -2.802331 0.000559
 4404.000000 1.474428 -2.408000 0.001076
 4405.000000 -0.369151 2.312366 0.001846
 4406.000000 -0.376907 2.702995 0.000991
 4407.000000 -0.544704 -2.412614 0.000794
 4408.000000 -0.539048 2.761657 0.000760
 4409.000000 1.103109 -2.983145 0.001021
 4410.000000 0.409732 2.912010 0.001000
 4411.000000 0.168284 -2.883472 0.000775
 4412.000000 0.172241 -2.862533 0.000831
 4413.000000 1.357472 -2.647744 0.000930
 4414.000000 0.840565 -2.730336 0.000569
 4415.000000 0.278885 3.051603 0.002434
 4416.000000 -0.421350 -2.604998 0.001044
 4417.000000 0.201342 -1.791975 0.001150
 4418.000000 -1.546998 -1.959822 0.000277
 4419.000000 0.286956 -2.147984 0.000801
 4420.000000 -1.116639 -2.314620 0.000347
 4421.000000 1.092362 2.748568 0.000982
 4422.000000 -1.222045 -2.398756 0.000184
 4423.000000 0.301047 -2.525868 0.000186
 4424.000000 0.205086 2.728374 0.000511
 4425.000000 0.456509 3.002992 0.000213
 4426.000000 0.557550 -2.876262 0.000205
 4427.000000 -0.326397 -2.634596 0.000755
 4428.000000 -0.341699 -2.429551 0.000160
 4429.000000 0.462066 -2.176105 0.000188
 4430.000000 0.348709 2.539927 0.000331
 4431.000000 -1.340549 -2.851988 0.000357
 4432.000000 -0.325754 -2.678053 0.000546
 4433.000000 -0.313190 -2.750746 0.000291
 4434.000000 -1.078613 -2.388235 0.000273
 4435.000000 -0.373374 -2.371801 0.000499
 4436.000000 -1.461311 2.320918 0.000188
 4437.000000 0.375432 -2.633531 0.000754
 4438.000000 1.692285 -2.733055 0.001943
 4439.000000 0.293390 -2.151941 0.000117
 4440.000000 0.446414 -2.912611 0.000789
 4441.000000 1.492394 2.581840 0.000506
 4442.000000 -0.407265 2.629981 0.001290
 4443.000000 -0.060345 2.490039 0.001085
 4444.000000 -0.335215 2.686404 0.000970
 4445.000000 -1.459025 -2.844419 0.000812
 4446.000000 -1.433885 -2.566261 0.000231
 4447.000000 0.513355 2.921559 0.000109
 4448.000000 -0.303766 -2.356435 0.001577
 4449.000000 -0.055898 -3.072032 0.001175
 4450.000000 -1.164418 3.084193 0.001347
 4451.000000 0.152295 -2.660677 0.001278
 4452.000000 -0.485567 -2.904848 0.001084
 4453.000000 1.769643 -2.385784 0.000882
 4454.000000 0.464960 -2.511810 0.000759
 4455.000000 0.458431 -2.616528 0.001209
 4456.000000 -1.435039 2.855084 0.000577
 4457.000000 0.432932 -2.685582 0.000343
 4458.000000 0.375308 -1.881565 0.000198
 4459.000000 -1.186102 -3.049534 0.000545
 4460.000000 0.286214 -2.602677 0.000909
 4461.000000 1.208544 -2.827650 0.000690
 4462.000000 1.528496 -2.721439 0.001014
 4463.000000 -1.595858 -2.965437 0.000407
 4464.000000 -0.122734 2.756965 0.000285
 4465.000000 0.399215 2.877365 0.000206
 4466.000000 0.402434 -2.192141 0.000894
 4467.000000 -1.193087 -3.045185 0.001155
 4468.000000 0.467184 -2.809248 0.000336
 4469.000000 0.338451 -2.993360 0.000892
 4470.000000 -1.508582 -2.718238 0.001186
 4471.000000 0.403397 3.131953 0.000509
 4472.000000 -0.530682 2.594247 0.000108
 4473.000000 -1.149932 3.000095 0.000422
 4474.000000 0.354368 3.010193 0.000081
 4475.000000 1.536652 -2.751778 0.000469
 4476.000000 1.121161 -2.878517 0.001042
 4477.000000 -1.715709 -2.498148 0.000239
 4478.000000 0.302291 -2.727863 0.000172
 4479.000000 -0.049019 -2.988888 0.000388
 4480.000000 -0.270081 -3.052460 0.000284
 4481.000000 -1.361938 3.046815 0.000259
 4482.000000 0.411667 -2.880118 0.001333
 4483.000000 0.949309 2.812576 0.000734
 4484.000000 -0.525032 -3.111339 0.000732
 4485.000000 0.249784 2.784910 0.000905
 4486.000000 -0.324899 -3.081498 0.001690
 4487.000000 0.497389 -2.950243 0.000925
 4488.000000 0.356086 3.119153 0.000957
 4489.000000 -0.426967 3.107225 0.000911
 4490.000000 0.298544 2.636459 0.001303
 4491.000000 -0.463133 -2.690555 0.000937
 4492.000000 -0.255005 -2.941736 0.000944
 4493.000000 -0.483377 2.982968 0.000851
 4494.000000 -1.587547 2.496109 0.001057
 4495.000000 -0.458085 -2.647544 0.000874
 4496.000000 0.983003 2.792301 0.001089
 4497.000000 -1.501306 -3.019483 0.001150
 4498.000000 0.512505 -3.014640 0.001280
 4499.000000 0.200930 -2.111262 0.001291
 4500.000000 0.327250 -2.833719 0.001231
 4501.000000 0.363334 -2.860504 0.000941
 4502.000000 1.155542 2.798956 0.000833
 4503.000000 1.443973 -2.787250 0.000292
 4504.000000 0.406123 -3.022368 0.000243
 4505.000000 -0.233218 -2.364716 0.000852
 4506.000000 -0.492858 2.824893 0.000465
 4507.000000 -0.540885 -2.065451 0.000322
 4508.000000 1.189917 -2.361622 0.001451
 4509.000000 0.382096 -2.527472 0.000667
 4510.000000 0.262153 -2.043152 0.000953
 4511.000000 0.323416 -2.331313 0.001653
 4512.000000 0.032354 -2.417705 0.001662
 4513.000000 0.932111 -1.968841 0.000626
 4514.000000 0.422099 -2.036355 0.000285
 4515.000000 0.287079 -2.888032 0.000448
 4516.000000 0.165481 -2.086427 0.000498
 4517.000000 -0.269904 -2.612854 0.000443
 4518.000000 0.467374 2.631684 0.001849
 4519.000000 0.214876 3.055915 0.000865
 4520.000000 -0.700349 -2.836855 0.000355
 4521.000000 -0.574044 -2.632399 0.000161
 4522.000000 -0.700933 -2.785009 0.000603
 4523.000000 0.613661 -2.528596 0.000355
 4524.000000 1.452749 -2.331980 0.000751
 4525.000000 0.836443 -2.215062 0.000935
 4526.000000 0.836429 -1.905197 0.002640
 4527.000000 1.187471 -1.678406 0.000759
 4528.000000 1.282855 -2.577312 0.000481
 4529.000000 0.805548 -2.206787 0.001463
 4530.000000 0.864356 -1.895290 0.001761
 4531.000000 -0.479332 -2.424803 0.000648
 4532.000000 0.626912 -1.905143 0.001836
 4533.000000 1.011810 -2.227397 0.001068
 4534.000000 -0.819046 -2.027240 0.001380
 4535.000000 -0.058291 -2.146494 0.000602
 4536.000000 -1.865314 2.228370 0.000580
 4537.000000 -0.289794 -2.336705 0.000211
 4538.000000 1.133330 -2.611641 0.000173
 4539.000000 0.342196 -3.016051 0.000430
 4540.000000 -1.170315 2.823127 0.000226
 4541.000000 0.056045 -2.721821 0.000335
 4542.000000 -1.240795 -3.073756 0.000932
 4543.000000 0.160982 -2.899175 0.000597
 4544.000000 0.351934 -2.755331 0.001966
 4545.000000 0.350346 -3.037535 0.000982
 4546.000000 0.308434 -2.790277 0.002064
 4547.000000 -0.005912 2.800271 0.002717
 4548.000000 0.195348 -2.797943 0.002336
 4549.000000 0.364719 -2.983457 0.002682
 4550.000000 0.206683 3.030532 0.002530
 4551.000000 0.316106 -2.773976 0.002138
 4552.000000 0.276963 3.007451 0.002109
 4553.000000 0.361277 -3.072700 0.002049
 4554.000000 0.278438 2.871878 0.002281
 4555.000000 0.220101 2.965905 0.000513
 4556.000000 0.385384 -2.797587 0.000228
 4557.000000 0.236962 2.873828 0.001727
 4558.000000 1.495773 2.767924 0.001900
 4559.000000 -1.022802 -2.717488 0.000619
 4560.000000 -1.019245 2.945290 0.000622
 4561.000000 -0.344447 -3.102649 0.000400
 4562.000000 0.913135 -2.956551 0.000481
 4563.000000 0.320526 2.785531 0.001629
 4564.000000 0.370147 2.821892 0.000420
 4565.000000 1.068092 3.079320 0.000489
 4566.000000 -0.369908 -1.854385 0.000815
 4567.000000 1.290373 2.499286 0.000967
 4568.000000 -0.392133 -3.088062 0.001321
 4569.000000 -1.299260 2.748431 0.000767
 4570.000000 0.236023 -2.844098 0.000888
 4571.000000 0.083978 3.089595 0.001265
 4572.000000 -1.004994 -2.826519 0.000938
 4573.000000 0.061714 2.969768 0.000714
 4574.000000 0.440957 -2.643530 0.001023
 4575.000000 0.365323 2.849410 0.001061
 4576.000000 -0.058335 -2.998757 0.001626
 4577.000000 1.084842 -3.090483 0.000861
 4578.000000 1.403085 2.828818 0.000861
 4579.000000 -0.296564 3.109034 0.000800
 4580.000000 0.329506 -3.139108 0.000999
 4581.000000 0.249071 -3.069112 0.001375
 4582.000000 0.285030 -2.459709 0.001150
 4583.000000 0.359147 -2.657905 0.000974
 4584.000000 0.355074 3.077549 0.000700
 4585.000000 0.225054 2.734215 0.000334
 4586.000000 0.340719 -3.108259 0.000841
 4587.000000 0.088512 -2.754201 0.000263
 4588.000000 -0.128464 -2.531126 0.000992
 4589.000000 -1.493631 -2.832610 0.000728
 4590.000000 -1.296506 -2.748550 0.000602
 4591.000000 0.030156 -2.770628 0.000463
 4592.000000 0.380456 -1.686814 0.001237
 4593.000000 1.244928 -1.845481 0.000468
 4594.000000 1.344025 -1.914760 0.001381
 4595.000000 1.105627 -1.952534 0.001144
 4596.000000 0.841180 -2.007915 0.001263
 4597.000000 1.321456 -2.276098 0.001365
 4598.000000 -0.022214 -1.554813 0.000976
 4599.000000 -1.420677 3.105928 0.000191
 4600.000000 -0.100435 -2.931896 0.000583
 4601.000000 0.356746 -2.617099 0.001385
 4602.000000 -1.263109 -2.453279 0.001942
 4603.000000 0.176991 -1.984673 0.001093
 4604.000000 -1.447184 -2.389395 0.001491
 4605.000000 0.073053 -2.090970 0.000418
 4606.000000 0.440360 -2.812541 0.000437
 4607.000000 0.291439 2.859362 0.000523
 4608.000000 0.503698 -2.669650 0.000555
 4609.000000 0.281551 2.841981 0.000580
 4610.000000 -1.487606 2.876570 0.000909
 4611.000000 -0.257263 -2.463987 0.000234
 4612.000000 0.461533 -2.719312 0.000602
 4613.000000 1.365398 -2.787475 0.001356
 4614.000000 -1.273260 2.548480 0.001093
 4615.000000 1.047151 -2.808404 0.000873
 4616.000000 0.278496 -2.715569 0.000140
 4617.000000 1.330707 -3.099998 0.000238
 4618.000000 -1.064029 -2.975805 0.000304
 4619.000000 0.946985 2.705712 0.000850
 4620.000000 -0.935820 -3.060361 0.000513
 4621.000000 0.437230 -2.978341 0.000416
 4622.000000 0.013047 -3.127548 0.000207
 4623.000000 0.263195 2.991466 0.000270
 4624.000000 1.296919 -2.806784 0.000802
 4625.000000 -0.351017 -2.658130 0.000529
 4626.000000 0.537893 -2.787313 0.000485
 4627.000000 -0.310044 3.092009 0.000482
 4628.000000 -0.068457 2.666904 0.000649
 4629.000000 -0.176654 -2.376726 0.000409
 4630.000000 0.367174 2.453839 0.000478
 4631.000000 -0.255012 -2.915664 0.000169
 4632.000000 -1.363885 -2.879704 0.000851
 4633.000000 0.398721 -3.127316 0.000102
 4634.000000 -1.566584 2.990638 0.000401
 4635.000000 0.268809 -2.462697 0.002481
 4636.000000 0.621688 3.067920 0.000921
 4637.000000 0.298021 2.911010 0.001449
 4638.000000 1.087740 3.043258 0.000950
 4639.000000 0.463286 -2.333683 0.000996
 4640.000000 0.426158 3.030196 0.000523
 4641.000000 0.134382 -2.799336 0.000454
 4642.000000 0.234193 -2.629990 0.000507
 4643.000000 -0.357539 -2.711837 0.001180
 4644.000000 -0.463641 2.637073 0.000566
 4645.000000 0.104439 2.937772 0.000220
 4646.000000 0.366551 2.865707 0.000577
 4647.000000 -1.372164 -2.659761 0.000253
 4648.000000 0.321583 -3.025171 0.001594
 4649.000000 0.176956 -2.806184 0.000126
 4650.000000 0.654321 -2.760458 0.000173
 4651.000000 0.286698 -2.950349 0.002256
 4652.000000 0.358583 -3.014535 0.004038
 4653.000000 0.078557 2.808161 0.001885
 4654.000000 0.263040 -2.605808 0.001570
 4655.000000 0.230964 -1.578921 0.001263
 4656.000000 0.204224 -2.827735 0.001658
 4657.000000 0.273973 3.115015 0.001088
 4658.000000 0.364533 -2.566858 0.001175
 4659.000000 0.233181 -1.918630 0.001006
 4660.000000 0.266311 -2.981809 0.000250
 4661.000000 0.249416 -2.770718 0.000390
 4662.000000 0.304312 -3.044298 0.001094
 4663.000000 0.420657 -2.992858 0.000632
 4664.000000 1.227364 -2.688914 0.000780
 4665.000000 -0.244375 -2.532768 0.000384
 4666.000000 -1.174132 -2.581830 0.000328
 4667.000000 0.128617 -2.986403 0.000895
 4668.000000 1.845981 2.798763 0.000177
 4669.000000 1.083813 2.663990 0.000867
 4670.000000 -1.661743 -1.985144 0.000800
 4671.000000 0.508087 -2.725271 0.000648
 4672.000000 1.406563 -2.569237 0.001462
 4673.000000 0.355249 -2.956392 0.000692
 4674.000000 -0.152189 -2.975038 0.000156
 4675.000000 0.161431 -2.640950 0.000528
 4676.000000 0.454939 -2.071432 0.001376
 4677.000000 -0.445120 -2.474429 0.000510
 4678.000000 0.434297 -3.073671 0.000277
 4679.000000 0.247419 -2.158707 0.000626
 4680.000000 0.999266 -2.700134 0.000375
 4681.000000 0.331842 3.034180 0.000305
 4682.000000 1.124784 -2.597994 0.001500
 4683.000000 0.017929 -2.748949 0.000614
 4684.000000 -0.543691 -2.569329 0.000197
 4685.000000 0.762416 -1.981157 0.000874
 4686.000000 -1.326058 -2.839608 0.000130
 4687.000000 0.367553 2.851269 0.000652
 4688.000000 0.184189 -2.823828 0.000758
 4689.000000 0.329241 -2.254668 0.000174
 4690.000000 0.140789 -2.037860 0.001769
 4691.000000 0.051978 -2.649194 0.000243
 4692.000000 -1.552242 -2.273465 0.000610
 4693.000000 0.222312 -2.185956 0.000593
 4694.000000 0.375812 -2.690688 0.000804
 4695.000000 0.578061 -2.920668 0.001146
 4696.000000 -1.368282 -2.679834 0.001064
 4697.000000 -0.262926 -2.619068 0.001248
 4698.000000 -0.549690 3.066285 0.001002
 4699.000000 0.063698 -2.880320 0.001230
 4700.000000 -0.023360 2.531831 0.001574
 4701.000000 0.424201 -3.116493 0.000322
 4702.000000 0.413835 2.763613 0.000347
 4703.000000 -0.389072 -2.675050 0.000528
 4704.000000 -0.360598 -2.543579 0.000307
 4705.000000 0.418495 -3.085511 0.000384
 4706.000000 0.194799 -2.954685 0.000325
 4707.000000 0.674378 -2.178019 0.001432
 4708.000000 2.042304 -2.938270 0.001377
 4709.000000 0.129050 -2.854877 0.001171
 4710.000000 -0.397524 -2.770365 0.002085
 4711.000000 -0.291341 -2.701385 0.001413
 4712.000000 -0.281236 2.631022 0.000107
 4713.000000 0.075051 -3.123159 0.000156
 4714.000000 0.437300 3.125876 0.000605
 4715.000000 0.264438 -2.306117 0.000254
 4716.000000 -0.295488 -2.763875 0.000159
 4717.000000 0.509811 -1.882971 0.000637
 4718.000000 0.223695 -2.183817 0.002811
 4719.000000 0.358671 -2.533840 0.001811
 4720.000000 0.251115 -2.285650 0.001931
 4721.000000 0.132048 -1.977933 0.001032
 4722.000000 0.323215 -2.914744 0.001073
 4723.000000 0.023318 -2.649652 0.000818
 4724.000000 0.147749 -2.181248 0.000917
 4725.000000 -0.032329 -2.275652 0.001063
 4726.000000 0.292379 -2.815364 0.002580
 4727.000000 0.451756 -2.599541 0.002600
 4728.000000 0.209850 -2.528369 0.002719
 4729.000000 -0.962948 -2.357388 0.000897
 4730.000000 0.176200 -2.424565 0.000830
 4731.000000 0.335314 2.491020 0.000502
 4732.000000 -0.300526 2.703001 0.000170
 4733.000000 -0.976410 2.713999 0.000450
 4734.000000 0.405563 -1.784499 0.000807
 4735.000000 0.520103 -2.781008 0.000622
 4736.000000 0.307497 -2.218647 0.001924
 4737.000000 -1.732772 -2.441484 0.001167
 4738.000000 -1.066503 -2.679945 0.001225
 4739.000000 0.498005 -1.653665 0.000876
 4740.000000 -0.087291 -3.055250 0.000840
 4741.000000 -0.603071 -1.758477 0.001359
 4742.000000 1.041944 -2.725611 0.001453
 4743.000000 1.411446 -3.029596 0.001819
 4744.000000 -0.600860 -2.744485 0.002039
 4745.000000 1.082033 -2.949356 0.002709
 4746.000000 -0.529417 -2.254940 0.001806
 4747.000000 1.104991 -2.723848 0.002204
 4748.000000 0.512557 -2.674789 0.001300
 4749.000000 0.495918 -2.850231 0.001293
 4750.000000 -0.575809 -2.913006 0.000862
 4751.000000 -0.301848 -3.088318 0.000715
 4752.000000 1.044227 -2.107990 0.000873
 4753.000000 0.936001 -2.643089 0.000737
 4754.000000 0.867210 -2.821935 0.000830
 4755.000000 0.408521 -2.915453 0.000666
 4756.000000 -0.456102 -3.063190 0.000859
 4757.000000 0.167226 -2.748516 0.001143
 4758.000000 -0.391741 -2.925672 0.001040
 4759.000000 -1.585763 2.634856 0.001229
 4760.000000 1.745378 -2.455940 0.000540
 4761.000000 -0.435881 -2.848222 0.001331
 4762.000000 0.263933 -2.402808 0.001519
 4763.000000 0.333315 -2.390609 0.001533
 4764.000000 1.027456 -2.849341 0.000499
 4765.000000 1.186574 -2.731112 0.002870
 4766.000000 -0.319597 3.029610 0.000920
 4767.000000 -0.973928 -2.627473 0.000655
 4768.000000 1.329313 -2.741417 0.000364
 4769.000000 -0.404832 2.176985 0.001019
 4770.000000 -1.214445 2.997149 0.000390
 4771.000000 -2.362647 2.688907 0.000374
 4772.000000 0.280423 -3.025442 0.000206
 4773.000000 1.573995 -2.448030 0.000384
 4774.000000 -0.210642 -2.380842 0.000680
 4775.000000 -0.393455 -2.586578 0.000590
 4776.000000 -0.311176 -2.968292 0.000681
 4777.000000 -0.270647 -2.913798 0.000403
 4778.000000 -0.446887 -2.927044 0.000576
 4779.000000 -0.617234 -2.846527 0.001637
 4780.000000 -0.438814 -2.667149 0.002354
 4781.000000 0.520542 -1.596442 0.001188
 4782.000000 0.443406 -2.425195 0.001334
 4783.000000 0.384907 2.788198 0.000243
 4784.000000 -1.383012 -2.373509 0.000566
 4785.000000 0.285056 -2.934883 0.000236
 4786.000000 0.242786 -3.043360 0.000117
 4787.000000 0.428558 -3.097266 0.000270
 4788.000000 0.259909 -2.807178 0.000171
 4789.000000 1.344185 -2.689167 0.000394
 4790.000000 0.510401 -2.536212 0.000375
 4791.000000 -0.133872 2.852010 0.000669
 4792.000000 -0.337210 2.998447 0.000886
 4793.000000 -1.489617 -3.134765 0.000457
 4794.000000 0.431906 -3.130403 0.000398
 4795.000000 0.204457 -2.754704 0.000547
 4796.000000 0.249519 -3.119277 0.001204
 4797.000000 0.321933 -2.643737 0.000556
 4798.000000 0.511592 -2.869161 0.000199
 4799.000000 -0.437809 -2.915212 0.000946
 4800.000000 0.665817 -2.893666 0.000467
 4801.000000 0.110657 -2.268447 0.000704
 4802.000000 1.089007 -2.144035 0.001149
 4803.000000 1.449524 -1.940540 0.001418
 4804.000000 1.068826 -2.069305 0.000236
 4805.000000 -0.350832 -2.796744 0.000391
 4806.000000 1.237509 -2.651842 0.000225
 4807.000000 1.133808 -2.755278 0.000685
 4808.000000 1.299829 -2.264024 0.000955
 4809.000000 -0.347408 -2.892284 0.000626
 4810.000000 0.499084 -2.765703 0.000251
 4811.000000 -1.555403 2.555630 0.000713
 4812.000000 -0.525531 -2.764605 0.000351
 4813.000000 -1.554743 2.699387 0.000838
 4814.000000 0.363103 -2.746846 0.000258
 4815.000000 0.389238 -2.708046 0.001013
 4816.000000 0.310402 -2.511960 0.000359
 4817.000000 0.172878 -2.990669 0.000162
 4818.000000 -0.363439 -2.471688 0.000409
 4819.000000 -0.417698 -2.748408 0.000542
 4820.000000 -0.450413 2.734197 0.000228
 4821.000000 -0.092769 3.062237 0.000460
 4822.000000 0.678811 -2.735218 0.001287
 4823.000000 -0.378251 -2.743771 0.000209
 4824.000000 -0.500371 -2.892962 0.000828
 4825.000000 -0.208165 2.582573 0.000472
 4826.000000 0.655934 -2.399442 0.000481
 4827.000000 -0.471781 -2.482346 0.000537
 4828.000000 0.407401 -2.776891 0.001167
 4829.000000 0.360853 2.675828 0.000918
 4830.000000 0.260177 -0.871719 0.000307
 4831.000000 0.429684 -2.615183 0.000443
 4832.000000 -1.032051 -2.837799 0.000106
 4833.000000 -0.372859 3.061130 0.000329
 4834.000000 -0.642474 2.761071 0.001081
 4835.000000 0.018004 2.899213 0.002531
 4836.000000 -1.559391 2.981964 0.002011
 4837.000000 1.081671 -3.051719 0.000521
 4838.000000 1.085624 -3.109251 0.000817
 4839.000000 -0.206070 -3.099945 0.000990
 4840.000000 0.361012 -2.697107 0.001013
 4841.000000 0.964053 -2.802877 0.000471
 4842.000000 0.485867 -3.097764 0.001057
 4843.000000 -1.041423 3.084930 0.000248
 4844.000000 1.146953 -2.835901 0.001443
 4845.000000 -1.445857 2.942853 0.000978
 4846.000000 -1.321350 -3.024782 0.000822
 4847.000000 0.535080 -2.656753 0.000193
 4848.000000 0.491172 -2.523998 0.000964
 4849.000000 -1.177921 -2.958397 0.000815
 4850.000000 0.455486 -2.983796 0.001052
 4851.000000 0.230002 -3.001004 0.001721
 4852.000000 0.054162 -3.114521 0.000128
 4853.000000 0.113520 -2.515000 0.000482
 4854.000000 0.434471 -2.720524 0.000476
 4855.000000 -0.422863 -2.790801 0.000822
 4856.000000 1.407128 -2.286822 0.000457
 4857.000000 0.227459 -2.578784 0.000336
 4858.000000 0.253587 -2.625328 0.000463
 4859.000000 -0.357078 -2.735501 0.000435
 4860.000000 0.363967 -3.046287 0.000594
 4861.000000 0.523359 -2.549784 0.000197
 4862.000000 -0.335173 -2.623303 0.000416
 4863.000000 -1.286927 2.740985 0.000335
 4864.000000 0.349800 2.448733 0.000531
 4865.000000 0.826323 -2.143849 0.000642
 4866.000000 1.376565 -1.793304 0.001149
 4867.000000 1.019218 -1.568345 0.001079
 4868.000000 0.255312 -1.835029 0.000558
 4869.000000 1.145475 -1.728119 0.001144
 4870.000000 0.962370 -1.943934 0.001017
 4871.000000 0.173040 -2.026264 0.001568
 4872.000000 0.679052 -2.349684 0.001294
 4873.000000 1.303801 -2.788118 0.000204
 4874.000000 0.397086 -2.730971 0.000624
 4875.000000 -0.283274 -2.795785 0.001284
 4876.000000 -0.062326 -2.590513 0.000913
 4877.000000 0.200470 -2.747213 0.001168
 4878.000000 1.960643 -2.851032 0.001382
 4879.000000 1.099224 -2.793625 0.000787
 4880.000000 0.849789 -2.846661 0.001551
 4881.000000 -1.048613 -2.315138 0.000312
 4882.000000 -0.389041 3.127183 0.001296
 4883.000000 -1.684281 -2.631846 0.000226
 4884.000000 1.466674 2.639113 0.000375
 4885.000000 1.423574 -2.847861 0.001932
 4886.000000 0.165501 -2.982782 0.000572
 4887.000000 1.146339 2.931473 0.000685
 4888.000000 0.291717 -2.449320 0.000155
 4889.000000 1.135236 2.762267 0.000987
 4890.000000 0.356333 -2.788817 0.000192
 4891.000000 0.375823 -2.933363 0.000508
 4892.000000 0.393287 2.462218 0.000328
 4893.000000 0.206354 2.435184 0.000579
 4894.000000 0.350497 -2.990089 0.000412
 4895.000000 0.304296 -2.742753 0.001278
 4896.000000 1.235339 -2.626253 0.000412
 4897.000000 1.176137 2.782863 0.001368
 4898.000000 1.496066 -2.786206 0.000903
 4899.000000 -1.520511 -2.644644 0.000856
 4900.000000 -0.174546 -3.074319 0.001386
 4901.000000 1.433378 2.384503 0.001048
 4902.000000 0.027040 -2.415082 0.000420
 4903.000000 -0.926476 -2.984461 0.000361
 4904.000000 -0.103715 2.751447 0.000358
 4905.000000 -0.395162 -2.367204 0.000354
 4906.000000 0.199394 2.809675 0.001015
 4907.000000 -1.323490 2.661272 0.000941
 4908.000000 0.372516 -3.066726 0.000603
 4909.000000 0.340820 -2.698863 0.000300
 4910.000000 0.527043 -2.690979 0.000225
 4911.000000 0.410075 -3.061791 0.000329
 4912.000000 0.539657 2.807206 0.000455
 4913.000000 -1.368991 2.860232 0.000263
 4914.000000 0.335254 -2.950217 0.000452
 4915.000000 -0.302410 -2.606866 0.000582
 4916.000000 -0.290952 2.780764 0.000656
 4917.000000 0.269252 -2.613106 0.001189
 4918.000000 0.159646 -2.437526 0.000778
 4919.000000 0.304533 2.717496 0.000777
 4920.000000 0.466708 2.708323 0.000720
 4921.000000 -1.249910 2.966070 0.001538
 4922.000000 -1.076596 -3.072105 0.000345
 4923.000000 0.265307 -2.419052 0.000419
 4924.000000 0.223568 -1.924424 0.001744
 4925.000000 0.865628 -2.413942 0.001544
 4926.000000 0.737038 -2.304974 0.002428
 4927.000000 1.642099 -2.107952 0.002041
 4928.000000 -0.339562 -2.116266 0.001657
 4929.000000 -0.414068 -2.586156 0.001500
 4930.000000 -0.909705 -2.755230 0.001509
 4931.000000 1.370427 -2.798581 0.000241
 4932.000000 0.456533 -2.547162 0.000990
 4933.000000 0.260477 -2.816242 0.000484
 4934.000000 0.445611 -1.932193 0.001024
