#! FIELDS time psi11 phi10 alpha
#! SET min_psi11 -pi
#! SET max_psi11 pi
#! SET min_phi10 -pi
#! SET max_phi10 pi
 4429.000000 0.462066 -2.176105 1.323848
 4430.000000 0.348709 2.539927 1.814938
 4431.000000 -1.340549 -2.851988 1.668291
 4432.000000 -0.325754 -2.678053 1.752922
 4433.000000 -0.313190 -2.750746 1.693728
 4434.000000 -1.078613 -2.388235 1.714940
 4435.000000 -0.373374 -2.371801 1.771022
 4436.000000 -1.461311 2.320918 1.540799
 4437.000000 0.375432 -2.633531 1.822948
 4438.000000 1.692285 -2.733055 1.956575
 4439.000000 0.293390 -2.151941 0.915480
 4440.000000 0.446414 -2.912611 1.902255
 4441.000000 1.492394 2.581840 1.773509
 4442.000000 -0.407265 2.629981 1.895889
 4443.000000 -0.060345 2.490039 1.852289
 4444.000000 -0.335215 2.686404 1.876051
 4445.000000 -1.459025 -2.844419 1.811387
 4446.000000 -1.433885 -2.566261 1.215738
 4447.000000 0.513355 2.921559 1.220970
 4448.000000 -0.303766 -2.356435 1.936461
 4449.000000 -0.055898 -3.072032 1.788359
 4450.000000 -1.164418 3.084193 1.920490
 4451.000000 0.152295 -2.660677 1.864718
 4452.000000 -0.485567 -2.904848 1.861507
 4453.000000 1.769643 -2.385784 1.756467
 4454.000000 0.464960 -2.511810 1.909570
 4455.000000 0.458431 -2.616528 1.967112
 4456.000000 -1.435039 2.855084 1.886598
 4457.000000 0.432932 -2.685582 1.591968
 4458.000000 0.375308 -1.881565 1.332777
 4459.000000 -1.186102 -3.049534 1.795060
 4460.000000 0.286214 -2.602677 1.847382
 4461.000000 1.208544 -2.827650 1.754800
 4462.000000 1.528496 -2.721439 1.824054
 4463.000000 -1.595858 -2.965437 1.804367
 4464.000000 -0.122734 2.756965 1.659370
 4465.000000 0.399215 2.877365 1.559915
 4466.000000 0.402434 -2.192141 1.859404
 4467.000000 -1.193087 -3.045185 1.933472
 4468.000000 0.467184 -2.809248 1.456651
 4469.000000 0.338451 -2.993360 1.924490
 4470.000000 -1.508582 -2.718238 1.930945
 4471.000000 0.403397 3.131953 1.677958
 4472.000000 -0.530682 2.594247 0.998708
 4473.000000 -1.149932 3.000095 1.770091
 4474.000000 0.354368 3.010193 1.111152
 4475.000000 1.536652 -2.751778 1.746093
 4476.000000 1.121161 -2.878517 1.757496
 4477.000000 -1.715709 -2.498148 1.722143
 4478.000000 0.302291 -2.727863 0.983673
 4479.000000 -0.049019 -2.988888 1.826606
 4480.000000 -0.270081 -3.052460 1.726717
 4481.000000 -1.361938 3.046815 1.626629
 4482.000000 0.411667 -2.880118 1.949914
 4483.000000 0.949309 2.812576 1.912105
 4484.000000 -0.525032 -3.111339 1.838295
 4485.000000 0.249784 2.784910 1.846704
 4486.000000 -0.324899 -3.081498 1.975610
 4487.000000 0.497389 -2.950243 1.892839
 4488.000000 0.356086 3.119153 1.884691
 4489.000000 -0.426967 3.107225 1.862786
 4490.000000 0.298544 2.636459 1.874006
 4491.000000 -0.463133 -2.690555 1.838644
 4492.000000 -0.255005 -2.941736 1.847630
 4493.000000 -0.483377 2.982968 1.839315
 4494.000000 -1.587547 2.496109 1.901646
 4495.000000 -0.458085 -2.647544 1.910142
 4496.000000 0.983003 2.792301 1.917649
 4497.000000 -1.501306 -3.019483 1.898140
 4498.000000 0.512505 -3.014640 1.884153
 4499.000000 0.200930 -2.111262 1.917355
 4500.000000 0.327250 -2.833719 1.926559
 4501.000000 0.363334 -2.860504 1.878719
 4502.000000 1.155542 2.798956 1.873106
 4503.000000 1.443973 -2.787250 1.568126
 4504.000000 0.406123 -3.022368 1.526682
 4505.000000 -0.233218 -2.364716 1.936434
 4506.000000 -0.492858 2.824893 1.768761
 4507.000000 -0.540885 -2.065451 1.670107
 4508.000000 1.189917 -2.361622 1.920130
 4509.000000 0.382096 -2.527472 1.896611
 4510.000000 0.262153 -2.043152 1.882143
 4511.000000 0.323416 -2.331313 1.948514
 4512.000000 0.032354 -2.417705 1.950082
 4513.000000 0.932111 -1.968841 1.890794
 4514.000000 0.422099 -2.036355 1.788860
 4515.000000 0.287079 -2.888032 1.585137
 4516.000000 0.165481 -2.086427 1.717413
 4517.000000 -0.269904 -2.612854 1.784503
 4518.000000 0.467374 2.631684 1.953307
 4519.000000 0.214876 3.055915 1.885200
 4520.000000 -0.700349 -2.836855 1.766516
 4521.000000 -0.574044 -2.632399 1.402720
 4522.000000 -0.700933 -2.785009 1.831750
 4523.000000 0.613661 -2.528596 1.824721
 4524.000000 1.452749 -2.331980 1.839389
 4525.000000 0.836443 -2.215062 1.850217
 4526.000000 0.836429 -1.905197 1.956015
 4527.000000 1.187471 -1.678406 1.882964
 4528.000000 1.282855 -2.577312 1.650876
 4529.000000 0.805548 -2.206787 1.866999
 4530.000000 0.864356 -1.895290 1.947995
 4531.000000 -0.479332 -2.424803 1.736385
 4532.000000 0.626912 -1.905143 1.923903
 4533.000000 1.011810 -2.227397 1.957647
 4534.000000 -0.819046 -2.027240 1.948749
 4535.000000 -0.058291 -2.146494 1.844080
 4536.000000 -1.865314 2.228370 1.866391
 4537.000000 -0.289794 -2.336705 1.427989
 4538.000000 1.133330 -2.611641 1.449436
 4539.000000 0.342196 -3.016051 1.564891
 4540.000000 -1.170315 2.823127 1.701389
 4541.000000 0.056045 -2.721821 1.659465
 4542.000000 -1.240795 -3.073756 1.971200
 4543.000000 0.160982 -2.899175 1.502777
 4544.000000 0.351934 -2.755331 1.911477
 4545.000000 0.350346 -3.037535 1.880687
 4546.000000 0.308434 -2.790277 1.963420
 4547.000000 -0.005912 2.800271 1.981994
 4548.000000 0.195348 -2.797943 1.925371
 4549.000000 0.364719 -2.983457 1.988876
 4550.000000 0.206683 3.030532 1.990773
 4551.000000 0.316106 -2.773976 1.963725
 4552.000000 0.276963 3.007451 1.950010
 4553.000000 0.361277 -3.072700 1.968529
 4554.000000 0.278438 2.871878 1.978644
 4555.000000 0.220101 2.965905 1.790192
 4556.000000 0.385384 -2.797587 1.491786
 4557.000000 0.236962 2.873828 1.957705
 4558.000000 1.495773 2.767924 1.932017
 4559.000000 -1.022802 -2.717488 1.811426
 4560.000000 -1.019245 2.945290 1.852830
 4561.000000 -0.344447 -3.102649 1.805930
 4562.000000 0.913135 -2.956551 1.776468
 4563.000000 0.320526 2.785531 1.983771
 4564.000000 0.370147 2.821892 1.717229
 4565.000000 1.068092 3.079320 1.653330
 4566.000000 -0.369908 -1.854385 1.901221
 4567.000000 1.290373 2.499286 1.881770
 4568.000000 -0.392133 -3.088062 1.937866
 4569.000000 -1.299260 2.748431 1.887459
 4570.000000 0.236023 -2.844098 1.860368
 4571.000000 0.083978 3.089595 1.882506
 4572.000000 -1.004994 -2.826519 1.914681
 4573.000000 0.061714 2.969768 1.877235
 4574.000000 0.440957 -2.643530 1.920387
 4575.000000 0.365323 2.849410 1.881341
 4576.000000 -0.058335 -2.998757 1.976554
 4577.000000 1.084842 -3.090483 1.912286
 4578.000000 1.403085 2.828818 1.873061
 4579.000000 -0.296564 3.109034 1.809967
 4580.000000 0.329506 -3.139108 1.848905
 4581.000000 0.249071 -3.069112 1.865870
 4582.000000 0.285030 -2.459709 1.925192
 4583.000000 0.359147 -2.657905 1.956378
 4584.000000 0.355074 3.077549 1.840644
 4585.000000 0.225054 2.734215 1.756671
 4586.000000 0.340719 -3.108259 1.875085
 4587.000000 0.088512 -2.754201 1.734242
 4588.000000 -0.128464 -2.531126 1.904318
 4589.000000 -1.493631 -2.832610 1.928860
 4590.000000 -1.296506 -2.748550 1.876601
 4591.000000 0.030156 -2.770628 1.741003
 4592.000000 0.380456 -1.686814 1.923395
 4593.000000 1.244928 -1.845481 1.699294
 4594.000000 1.344025 -1.914760 1.887942
 4595.000000 1.105627 -1.952534 1.830682
 4596.000000 0.841180 -2.007915 1.901134
 4597.000000 1.321456 -2.276098 1.891833
 4598.000000 -0.022214 -1.554813 1.889686
 4599.000000 -1.420677 3.105928 1.619320
 4600.000000 -0.100435 -2.931896 1.892498
 4601.000000 0.356746 -2.617099 1.948709
 4602.000000 -1.263109 -2.453279 1.908998
 4603.000000 0.176991 -1.984673 1.875049
 4604.000000 -1.447184 -2.389395 1.941951
 4605.000000 0.073053 -2.090970 1.573057
 4606.000000 0.440360 -2.812541 1.870225
 4607.000000 0.291439 2.859362 1.829564
 4608.000000 0.503698 -2.669650 1.833410
 4609.000000 0.281551 2.841981 1.813182
 4610.000000 -1.487606 2.876570 1.877091
 4611.000000 -0.257263 -2.463987 1.587172
 4612.000000 0.461533 -2.719312 1.782153
 4613.000000 1.365398 -2.787475 1.938641
 4614.000000 -1.273260 2.548480 1.879388
 4615.000000 1.047151 -2.808404 1.892529
 4616.000000 0.278496 -2.715569 1.155051
 4617.000000 1.330707 -3.099998 1.474357
 4618.000000 -1.064029 -2.975805 1.681182
 4619.000000 0.946985 2.705712 1.938024
 4620.000000 -0.935820 -3.060361 1.770836
 4621.000000 0.437230 -2.978341 1.689234
 4622.000000 0.013047 -3.127548 1.443488
 4623.000000 0.263195 2.991466 1.648973
 4624.000000 1.296919 -2.806784 1.889751
 4625.000000 -0.351017 -2.658130 1.833424
 4626.000000 0.537893 -2.787313 1.627827
 4627.000000 -0.310044 3.092009 1.829125
 4628.000000 -0.068457 2.666904 1.735296
 4629.000000 -0.176654 -2.376726 1.609801
 4630.000000 0.367174 2.453839 1.744790
 4631.000000 -0.255012 -2.915664 1.249938
 4632.000000 -1.363885 -2.879704 1.816348
 4633.000000 0.398721 -3.127316 1.319729
 4634.000000 -1.566584 2.990638 1.621012
 4635.000000 0.268809 -2.462697 1.942462
 4636.000000 0.621688 3.067920 1.781429
 4637.000000 0.298021 2.911010 1.868174
 4638.000000 1.087740 3.043258 1.819684
 4639.000000 0.463286 -2.333683 1.768441
 4640.000000 0.426158 3.030196 1.775332
 4641.000000 0.134382 -2.799336 1.681432
 4642.000000 0.234193 -2.629990 1.714132
 4643.000000 -0.357539 -2.711837 1.890052
 4644.000000 -0.463641 2.637073 1.742358
 4645.000000 0.104439 2.937772 1.367646
 4646.000000 0.366551 2.865707 1.793760
 4647.000000 -1.372164 -2.659761 1.666764
 4648.000000 0.321583 -3.025171 1.944394
 4649.000000 0.176956 -2.806184 1.334528
 4650.000000 0.654321 -2.760458 1.631706
 4651.000000 0.286698 -2.950349 1.968901
 4652.000000 0.358583 -3.014535 1.977029
 4653.000000 0.078557 2.808161 1.946773
 4654.000000 0.263040 -2.605808 1.941923
 4655.000000 0.230964 -1.578921 1.909458
 4656.000000 0.204224 -2.827735 1.937213
 4657.000000 0.273973 3.115015 1.907055
 4658.000000 0.364533 -2.566858 1.916376
 4659.000000 0.233181 -1.918630 1.893843
 4660.000000 0.266311 -2.981809 1.528726
 4661.000000 0.249416 -2.770718 1.721964
 4662.000000 0.304312 -3.044298 1.821576
 4663.000000 0.420657 -2.992858 1.833339
 4664.000000 1.227364 -2.688914 1.818974
 4665.000000 -0.244375 -2.532768 1.729235
 4666.000000 -1.174132 -2.581830 1.680801
 4667.000000 0.128617 -2.986403 1.917963
 4668.000000 1.845981 2.798763 1.447131
 4669.000000 1.083813 2.663990 1.924510
 4670.000000 -1.661743 -1.985144 1.826282
 4671.000000 0.508087 -2.725271 1.831004
 4672.000000 1.406563 -2.569237 1.901799
 4673.000000 0.355249 -2.956392 1.881961
 4674.000000 -0.152189 -2.975038 1.094697
 4675.000000 0.161431 -2.640950 1.772867
 4676.000000 0.454939 -2.071432 1.903708
 4677.000000 -0.445120 -2.474429 1.742092
 4678.000000 0.434297 -3.073671 1.588270
 4679.000000 0.247419 -2.158707 1.782576
 4680.000000 0.999266 -2.700134 1.702641
 4681.000000 0.331842 3.034180 1.615571
 4682.000000 1.124784 -2.597994 1.915701
 4683.000000 0.017929 -2.748949 1.767648
 4684.000000 -0.543691 -2.569329 1.355548
 4685.000000 0.762416 -1.981157 1.934172
 4686.000000 -1.326058 -2.839608 1.179460
 4687.000000 0.367553 2.851269 1.867634
 4688.000000 0.184189 -2.823828 1.736696
 4689.000000 0.329241 -2.254668 1.352696
 4690.000000 0.140789 -2.037860 1.918201
 4691.000000 0.051978 -2.649194 1.548567
 4692.000000 -1.552242 -2.273465 1.799310
 4693.000000 0.222312 -2.185956 1.844410
 4694.000000 0.375812 -2.690688 1.865933
 4695.000000 0.578061 -2.920668 1.907415
 4696.000000 -1.368282 -2.679834 1.889476
 4697.000000 -0.262926 -2.619068 1.892341
 4698.000000 -0.549690 3.066285 1.896519
 4699.000000 0.063698 -2.880320 1.937005
 4700.000000 -0.023360 2.531831 1.947953
 4701.000000 0.424201 -3.116493 1.827302
 4702.000000 0.413835 2.763613 1.724065
 4703.000000 -0.389072 -2.675050 1.629837
 4704.000000 -0.360598 -2.543579 1.416169
 4705.000000 0.418495 -3.085511 1.781542
 4706.000000 0.194799 -2.954685 1.605788
 4707.000000 0.674378 -2.178019 1.893994
 4708.000000 2.042304 -2.938270 1.902989
 4709.000000 0.129050 -2.854877 1.861045
 4710.000000 -0.397524 -2.770365 1.943655
 4711.000000 -0.291341 -2.701385 1.895998
 4712.000000 -0.281236 2.631022 1.138863
 4713.000000 0.075051 -3.123159 1.563363
 4714.000000 0.437300 3.125876 1.835691
 4715.000000 0.264438 -2.306117 1.647624
 4716.000000 -0.295488 -2.763875 1.404233
 4717.000000 0.509811 -1.882971 1.812338
 4718.000000 0.223695 -2.183817 1.962864
 4719.000000 0.358671 -2.533840 1.956266
 4720.000000 0.251115 -2.285650 1.950742
 4721.000000 0.132048 -1.977933 1.936245
 4722.000000 0.323215 -2.914744 1.906463
 4723.000000 0.023318 -2.649652 1.861683
 4724.000000 0.147749 -2.181248 1.942907
 4725.000000 -0.032329 -2.275652 1.956545
 4726.000000 0.292379 -2.815364 1.981705
 4727.000000 0.451756 -2.599541 1.976526
 4728.000000 0.209850 -2.528369 1.990083
 4729.000000 -0.962948 -2.357388 1.923507
 4730.000000 0.176200 -2.424565 1.851801
 4731.000000 0.335314 2.491020 1.798911
 4732.000000 -0.300526 2.703001 1.464279
 4733.000000 -0.976410 2.713999 1.897145
 4734.000000 0.405563 -1.784499 1.789238
 4735.000000 0.520103 -2.781008 1.717297
 4736.000000 0.307497 -2.218647 1.902510
 4737.000000 -1.732772 -2.441484 1.848365
 4738.000000 -1.066503 -2.679945 1.883647
 4739.000000 0.498005 -1.653665 1.856613
 4740.000000 -0.087291 -3.055250 1.911093
 4741.000000 -0.603071 -1.758477 1.865927
 4742.000000 1.041944 -2.725611 1.886849
 4743.000000 1.411446 -3.029596 1.928633
 4744.000000 -0.600860 -2.744485 1.916612
 4745.000000 1.082033 -2.949356 1.936098
 4746.000000 -0.529417 -2.254940 1.904260
 4747.000000 1.104991 -2.723848 1.905344
 4748.000000 0.512557 -2.674789 1.863867
 4749.000000 0.495918 -2.850231 1.901097
 4750.000000 -0.575809 -2.913006 1.832527
 4751.000000 -0.301848 -3.088318 1.815690
 4752.000000 1.044227 -2.107990 1.940009
 4753.000000 0.936001 -2.643089 1.891271
 4754.000000 0.867210 -2.821935 1.870252
 4755.000000 0.408521 -2.915453 1.871766
 4756.000000 -0.456102 -3.063190 1.825979
 4757.000000 0.167226 -2.748516 1.850594
 4758.000000 -0.391741 -2.925672 1.884978
 4759.000000 -1.585763 2.634856 1.965567
 4760.000000 1.745378 -2.455940 1.824972
 4761.000000 -0.435881 -2.848222 1.907048
 4762.000000 0.263933 -2.402808 1.896503
 4763.000000 0.333315 -2.390609 1.885353
 4764.000000 1.027456 -2.849341 1.752351
 4765.000000 1.186574 -2.731112 1.933569
 4766.000000 -0.319597 3.029610 1.845532
 4767.000000 -0.973928 -2.627473 1.773407
 4768.000000 1.329313 -2.741417 1.751031
 4769.000000 -0.404832 2.176985 1.945126
 4770.000000 -1.214445 2.997149 1.708516
 4771.000000 -2.362647 2.688907 1.664140
 4772.000000 0.280423 -3.025442 1.553413
 4773.000000 1.573995 -2.448030 1.632431
 4774.000000 -0.210642 -2.380842 1.778891
 4775.000000 -0.393455 -2.586578 1.751298
 4776.000000 -0.311176 -2.968292 1.791844
 4777.000000 -0.270647 -2.913798 1.682650
 4778.000000 -0.446887 -2.927044 1.869852
 4779.000000 -0.617234 -2.846527 1.980557
 4780.000000 -0.438814 -2.667149 1.934887
 4781.000000 0.520542 -1.596442 1.942144
 4782.000000 0.443406 -2.425195 1.967502
 4783.000000 0.384907 2.788198 1.711475
 4784.000000 -1.383012 -2.373509 1.850225
 4785.000000 0.285056 -2.934883 1.751116
 4786.000000 0.242786 -3.043360 1.253231
 4787.000000 0.428558 -3.097266 1.416440
 4788.000000 0.259909 -2.807178 1.540270
 4789.000000 1.344185 -2.689167 1.795945
 4790.000000 0.510401 -2.536212 1.784034
 4791.000000 -0.133872 2.852010 1.794246
 4792.000000 -0.337210 2.998447 1.869434
 4793.000000 -1.489617 -3.134765 1.812527
 4794.000000 0.431906 -3.130403 1.818304
 4795.000000 0.204457 -2.754704 1.715597
 4796.000000 0.249519 -3.119277 1.921805
 4797.000000 0.321933 -2.643737 1.878677
 4798.000000 0.511592 -2.869161 1.192690
 4799.000000 -0.437809 -2.915212 1.809394
 4800.000000 0.665817 -2.893666 1.645224
 4801.000000 0.110657 -2.268447 1.675434
 4802.000000 1.089007 -2.144035 1.865581
 4803.000000 1.449524 -1.940540 1.904607
 4804.000000 1.068826 -2.069305 1.696341
 4805.000000 -0.350832 -2.796744 1.639623
 4806.000000 1.237509 -2.651842 1.428795
 4807.000000 1.133808 -2.755278 1.893291
 4808.000000 1.299829 -2.264024 1.887377
 4809.000000 -0.347408 -2.892284 1.822643
 4810.000000 0.499084 -2.765703 1.524401
 4811.000000 -1.555403 2.555630 1.793789
 4812.000000 -0.525531 -2.764605 1.652015
 4813.000000 -1.554743 2.699387 1.919652
 4814.000000 0.363103 -2.746846 1.504190
 4815.000000 0.389238 -2.708046 1.802774
 4816.000000 0.310402 -2.511960 1.710038
 4817.000000 0.172878 -2.990669 1.131617
 4818.000000 -0.363439 -2.471688 1.627338
 4819.000000 -0.417698 -2.748408 1.744831
 4820.000000 -0.450413 2.734197 1.535425
 4821.000000 -0.092769 3.062237 1.661300
 4822.000000 0.678811 -2.735218 1.885693
 4823.000000 -0.378251 -2.743771 1.466130
 4824.000000 -0.500371 -2.892962 1.935223
 4825.000000 -0.208165 2.582573 1.762404
 4826.000000 0.655934 -2.399442 1.765530
 4827.000000 -0.471781 -2.482346 1.805466
 4828.000000 0.407401 -2.776891 1.889702
 4829.000000 0.360853 2.675828 1.835852
 4830.000000 0.260177 -0.871719 1.662799
 4831.000000 0.429684 -2.615183 1.808574
 4832.000000 -1.032051 -2.837799 1.041065
 4833.000000 -0.372859 3.061130 1.577392
 4834.000000 -0.642474 2.761071 1.937835
 4835.000000 0.018004 2.899213 1.970035
 4836.000000 -1.559391 2.981964 1.974170
 4837.000000 1.081671 -3.051719 1.760128
 4838.000000 1.085624 -3.109251 1.860667
 4839.000000 -0.206070 -3.099945 1.796929
 4840.000000 0.361012 -2.697107 1.954750
 4841.000000 0.964053 -2.802877 1.787355
 4842.000000 0.485867 -3.097764 1.857862
 4843.000000 -1.041423 3.084930 1.559343
 4844.000000 1.146953 -2.835901 1.958182
 4845.000000 -1.445857 2.942853 1.870443
 4846.000000 -1.321350 -3.024782 1.810941
 4847.000000 0.535080 -2.656753 1.289065
 4848.000000 0.491172 -2.523998 1.953995
 4849.000000 -1.177921 -2.958397 1.912486
 4850.000000 0.455486 -2.983796 1.961805
 4851.000000 0.230002 -3.001004 1.948955
 4852.000000 0.054162 -3.114521 1.440884
 4853.000000 0.113520 -2.515000 1.745883
 4854.000000 0.434471 -2.720524 1.598396
 4855.000000 -0.422863 -2.790801 1.689414
 4856.000000 1.407128 -2.286822 1.757327
 4857.000000 0.227459 -2.578784 1.603416
 4858.000000 0.253587 -2.625328 1.677477
 4859.000000 -0.357078 -2.735501 1.669061
 4860.000000 0.363967 -3.046287 1.697516
 4861.000000 0.523359 -2.549784 1.431172
 4862.000000 -0.335173 -2.623303 1.760567
 4863.000000 -1.286927 2.740985 1.695781
 4864.000000 0.349800 2.448733 1.843969
 4865.000000 0.826323 -2.143849 1.867047
 4866.000000 1.376565 -1.793304 1.922869
 4867.000000 1.019218 -1.568345 1.869306
 4868.000000 0.255312 -1.835029 1.820318
 4869.000000 1.145475 -1.728119 1.958777
 4870.000000 0.962370 -1.943934 1.961875
 4871.000000 0.173040 -2.026264 1.978588
 4872.000000 0.679052 -2.349684 1.938683
 4873.000000 1.303801 -2.788118 1.410868
 4874.000000 0.397086 -2.730971 1.756008
 4875.000000 -0.283274 -2.795785 1.907763
 4876.000000 -0.062326 -2.590513 1.848168
 4877.000000 0.200470 -2.747213 1.920540
 4878.000000 1.960643 -2.851032 1.918871
 4879.000000 1.099224 -2.793625 1.755963
 4880.000000 0.849789 -2.846661 1.937127
 4881.000000 -1.048613 -2.315138 1.667298
 4882.000000 -0.389041 3.127183 1.908023
 4883.000000 -1.684281 -2.631846 1.269601
 4884.000000 1.466674 2.639113 1.532630
 4885.000000 1.423574 -2.847861 1.922384
 4886.000000 0.165501 -2.982782 1.820854
 4887.000000 1.146339 2.931473 1.705700
 4888.000000 0.291717 -2.449320 1.386433
 4889.000000 1.135236 2.762267 1.825105
 4890.000000 0.356333 -2.788817 1.610563
 4891.000000 0.375823 -2.933363 1.819323
 4892.000000 0.393287 2.462218 1.659361
 4893.000000 0.206354 2.435184 1.712983
 4894.000000 0.350497 -2.990089 1.794530
 4895.000000 0.304296 -2.742753 1.934782
 4896.000000 1.235339 -2.626253 1.836830
 4897.000000 1.176137 2.782863 1.954718
 4898.000000 1.496066 -2.786206 1.939209
 4899.000000 -1.520511 -2.644644 1.903687
 4900.000000 -0.174546 -3.074319 1.945452
 4901.000000 1.433378 2.384503 1.900486
 4902.000000 0.027040 -2.415082 1.826296
 4903.000000 -0.926476 -2.984461 1.668263
 4904.000000 -0.103715 2.751447 1.676447
 4905.000000 -0.395162 -2.367204 1.585302
 4906.000000 0.199394 2.809675 1.884915
 4907.000000 -1.323490 2.661272 1.944635
 4908.000000 0.372516 -3.066726 1.754411
 4909.000000 0.340820 -2.698863 1.722745
 4910.000000 0.527043 -2.690979 1.565396
 4911.000000 0.410075 -3.061791 1.681453
 4912.000000 0.539657 2.807206 1.829468
 4913.000000 -1.368991 2.860232 1.565510
 4914.000000 0.335254 -2.950217 1.765271
 4915.000000 -0.302410 -2.606866 1.874983
 4916.000000 -0.290952 2.780764 1.855510
 4917.000000 0.269252 -2.613106 1.810885
 4918.000000 0.159646 -2.437526 1.947002
 4919.000000 0.304533 2.717496 1.894989
 4920.000000 0.466708 2.708323 1.856829
 4921.000000 -1.249910 2.966070 1.888205
 4922.000000 -1.076596 -3.072105 1.734886
 4923.000000 0.265307 -2.419052 1.784277
 4924.000000 0.223568 -1.924424 1.936570
 4925.000000 0.865628 -2.413942 1.907003
 4926.000000 0.737038 -2.304974 1.937549
 4927.000000 1.642099 -2.107952 1.929202
 4928.000000 -0.339562 -2.116266 1.919295
 4929.000000 -0.414068 -2.586156 1.901418
 4930.000000 -0.909705 -2.755230 1.909408
 4931.000000 1.370427 -2.798581 1.469386
 4932.000000 0.456533 -2.547162 1.902373
 4933.000000 0.260477 -2.816242 1.677140
 4934.000000 0.445611 -1.932193 1.898856
 4935.000000 0.272724 -2.711369 1.879426
 4936.000000 0.011185 -2.752923 1.862112
 4937.000000 0.490163 -2.917498 1.874801
 4938.000000 0.256002 3.042854 1.715722
 4939.000000 -0.049636 -2.798100 1.093780
 4940.000000 1.347194 -2.777716 1.724846
 4941.000000 -0.170440 -3.098469 1.907119
 4942.000000 0.302200 2.937532 1.865533
 4943.000000 0.384686 2.972871 1.714362
 4944.000000 -0.284521 3.087676 1.702977
 4945.000000 -0.099323 2.871698 1.599683
 4946.000000 0.145651 3.012187 1.920151
 4947.000000 0.378061 2.884598 1.762762
 4948.000000 0.338370 3.051066 1.830887
 4949.000000 -1.206584 -2.875522 1.783981
 4950.000000 0.480346 -2.459114 1.901595
 4951.000000 -0.411434 -2.635056 1.847074
 4952.000000 -0.324942 -2.700616 1.880268
 4953.000000 1.316369 -3.131483 1.980366
 4954.000000 -0.650192 2.820399 1.751978
 4955.000000 0.389162 -2.639313 1.620871
 4956.000000 0.301816 -2.560840 1.805748
 4957.000000 0.260992 -2.753056 1.928434
 4958.000000 0.328976 -2.634581 1.950326
 4959.000000 0.400410 -3.138951 1.930035
 4960.000000 0.085896 2.868134 1.953397
 4961.000000 0.299644 2.827262 1.977883
 4962.000000 0.447779 -2.811885 1.962138
 4963.000000 0.381446 3.004251 1.957215
 4964.000000 0.440936 2.452872 1.828229
 4965.000000 0.389670 -2.547361 1.484151
 4966.000000 1.529329 2.926096 1.900200
 4967.000000 0.331253 2.671445 1.861580
 4968.000000 -0.621013 -2.080275 1.081037
 4969.000000 0.031904 -2.801131 1.717751
 4970.000000 0.325091 -3.062640 1.816073
 4971.000000 1.127594 -2.788995 1.648683
 4972.000000 0.507490 2.803438 1.243254
 4973.000000 0.171115 -2.511753 1.785679
 4974.000000 1.216992 -2.702382 1.475441
 4975.000000 0.192644 -2.827310 1.256396
 4976.000000 0.381857 -2.683620 1.342816
 4977.000000 0.201582 -2.272321 1.774372
 4978.000000 0.387686 2.925269 1.893602
 4979.000000 -1.592833 -2.625461 1.936069
 4980.000000 0.499607 -1.656970 1.705098
 4981.000000 -0.465028 2.630406 1.788929
 4982.000000 0.360439 2.717724 1.729832
 4983.000000 0.465937 -2.939041 1.627448
 4984.000000 0.439141 -3.051288 1.727905
 4985.000000 -0.501080 -2.830191 1.886381
 4986.000000 -0.577338 2.862675 1.788234
 4987.000000 -1.556737 -2.856552 1.720828
 4988.000000 0.278384 -2.731192 1.558980
 4989.000000 -1.061591 -2.735448 1.710243
 4990.000000 0.160021 -2.740701 1.701873
 4991.000000 0.244980 -2.670237 1.637762
 4992.000000 -1.407162 -2.477214 1.678887
 4993.000000 0.143826 -2.228612 1.947422
 4994.000000 0.334045 -2.646403 1.588179
 4995.000000 1.169872 -2.568458 1.742180
 4996.000000 0.308010 -2.723872 1.722078
 4997.000000 1.276325 3.081399 1.296257
 4998.000000 -1.162563 -1.792223 1.817242
 4999.000000 0.367828 -3.052545 1.885993
 5000.000000 0.114154 -2.485269 1.876188
 5001.000000 -1.160028 -2.953443 1.960426
 5002.000000 -1.589859 -2.933209 1.472260
 5003.000000 0.388510 2.755225 1.913460
 5004.000000 -0.394769 -2.872040 1.244861
 5005.000000 -0.398712 -2.726115 1.586802
 5006.000000 0.515893 2.746589 1.831248
 5007.000000 0.136504 2.729562 1.876308
 5008.000000 0.187539 -2.947443 1.871556
 5009.000000 0.454075 3.118348 1.916506
 5010.000000 -1.667053 -1.892031 1.765715
 5011.000000 -0.008195 -2.472999 1.896071
 5012.000000 0.290536 -2.522926 1.984163
 5013.000000 1.444528 -2.997578 1.898344
 5014.000000 -0.408335 2.658527 1.861452
 5015.000000 -0.348345 -2.823241 1.589411
 5016.000000 -0.106341 -2.377211 1.399817
 5017.000000 0.319327 2.966576 1.563937
 5018.000000 0.340812 -3.014351 1.745882
 5019.000000 -1.598154 2.608678 1.679207
 5020.000000 -1.403717 3.018837 1.684700
 5021.000000 -1.139116 -2.959309 1.572474
 5022.000000 0.444898 -2.748343 1.800461
 5023.000000 1.162442 -2.746546 1.568204
 5024.000000 1.114272 -2.778576 1.973961
 5025.000000 -1.171719 -2.388517 1.655056
 5026.000000 0.098420 2.865100 1.782502
 5027.000000 -1.483761 2.563777 1.747348
 5028.000000 -0.412127 -3.085833 1.639824
 5029.000000 0.460531 -2.342463 1.879647
 5030.000000 1.005294 -2.912974 1.917486
